,round_epochs,val_loss,val_accuracy,loss,accuracy,activation_1,activation_2,activation_3,activation_4,activation_5,batch_size,dropout,emb_output_dims,epochs,kernel_initializer,last_activation,loss,lr,neurons_layer_2,neurons_layer_3,neurons_layer_4,optimizer,weight_regulizer
1771,6,1.9400472832492077,0.20281124114990234,1.8924953185803268,0.24515697360038757,tanh,relu,tanh,elu,elu,256,0.35000000000000003,,30,normal,softmax,categorical_crossentropy,6.00004,64,32,32,<class 'keras.optimizers.SGD'>,
905,5,1.9535419605821969,0.20281124114990234,1.9142063757381045,0.22712090611457825,relu,relu,tanh,elu,elu,256,0.1,,30,uniform,softmax,categorical_crossentropy,2.0000800000000005,128,32,64,<class 'keras.optimizers.Nadam'>,
1116,4,2.0197218690052567,0.20281124114990234,1.8665160877193383,0.24582497775554657,elu,tanh,elu,tanh,tanh,256,0.2,,10,normal,softmax,categorical_crossentropy,2.0000800000000005,64,32,32,<class 'keras.optimizers.Nadam'>,
1279,3,1.947447735142995,0.20281124114990234,1.8933774943182926,0.24716098606586456,relu,relu,elu,tanh,relu,256,0.0,,20,normal,softmax,categorical_crossentropy,9.000010000000001,64,256,64,<class 'keras.optimizers.SGD'>,
600,7,1.9220343435624516,0.20281124114990234,1.8559168266628931,0.24849699437618256,tanh,elu,elu,tanh,tanh,256,0.4,,30,normal,softmax,categorical_crossentropy,8.000020000000001,64,32,256,<class 'keras.optimizers.SGD'>,
92,5,1.9436142961662937,0.20281124114990234,1.9222414472060116,0.20240481197834015,tanh,elu,relu,tanh,relu,256,0.2,,10,uniform,softmax,categorical_crossentropy,3.0000700000000005,32,128,64,<class 'keras.optimizers.RMSprop'>,
1176,4,1.9469523377207867,0.20281124114990234,1.906452351597523,0.22110888361930847,relu,elu,elu,elu,tanh,256,0.4,,20,normal,softmax,categorical_crossentropy,5.000050000000001,32,128,32,<class 'keras.optimizers.SGD'>,
603,7,1.934026593664085,0.20281124114990234,1.8834438501554245,0.2565130293369293,elu,tanh,elu,tanh,elu,256,0.4,,30,uniform,softmax,categorical_crossentropy,5.000050000000001,32,256,256,<class 'keras.optimizers.SGD'>,
346,3,1.9415022709283485,0.20281124114990234,1.9036225950072905,0.24382098019123077,relu,relu,elu,tanh,tanh,256,0.05,,20,normal,softmax,categorical_crossentropy,4.00006,64,128,128,<class 'keras.optimizers.SGD'>,
295,2,1.9448068141937256,0.20281124114990234,1.9125312286452125,0.21977287530899048,elu,elu,elu,relu,elu,512,0.05,,10,normal,softmax,categorical_crossentropy,7.000030000000001,128,64,32,<class 'keras.optimizers.SGD'>,
204,3,1.945907473564148,0.20281124114990234,1.935725371441048,0.17969271540641785,elu,elu,relu,relu,relu,512,0.4,,10,normal,softmax,categorical_crossentropy,2.0000800000000005,64,32,64,<class 'keras.optimizers.Nadam'>,
1305,3,1.9345923580797801,0.20481927692890167,1.9120681699148878,0.22177688777446747,relu,elu,relu,tanh,elu,256,0.2,,10,normal,softmax,categorical_crossentropy,7.000030000000001,64,32,128,<class 'keras.optimizers.SGD'>,
1302,5,4.122030141363182,0.20481927692890167,4.372859178739304,0.13827654719352722,relu,tanh,elu,relu,tanh,256,0.4,,30,normal,softmax,categorical_crossentropy,8.000020000000001,64,128,256,<class 'keras.optimizers.Nadam'>,
1351,5,1.9368969202041626,0.20481927692890167,1.919837086696026,0.21843686699867249,elu,relu,elu,tanh,relu,512,0.30000000000000004,,20,normal,softmax,categorical_crossentropy,6.00004,32,128,32,<class 'keras.optimizers.SGD'>,
1352,4,103.27298736572266,0.20481927692890167,105.05981830604568,0.15764863789081573,elu,tanh,tanh,tanh,elu,512,0.25,,10,uniform,softmax,categorical_crossentropy,9.000010000000001,32,64,64,<class 'keras.optimizers.RMSprop'>,
1353,6,1.938963039333083,0.20481927692890167,1.9404269597812263,0.22110888361930847,tanh,tanh,relu,tanh,relu,256,0.2,,10,uniform,softmax,categorical_crossentropy,3.0000700000000005,32,256,256,<class 'keras.optimizers.RMSprop'>,
1901,3,1.9338984489440918,0.20481927692890167,1.9125463430612344,0.21977287530899048,elu,elu,relu,relu,elu,512,0.05,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,64,64,128,<class 'keras.optimizers.SGD'>,
1897,5,1.940222978591919,0.20481927692890167,1.916447553383006,0.21977287530899048,relu,relu,tanh,tanh,tanh,512,0.2,,20,normal,softmax,categorical_crossentropy,1.0000900000000001,64,256,128,<class 'keras.optimizers.Nadam'>,
1357,10,1.9524402618408203,0.20481927692890167,1.9352134602342197,0.21977287530899048,elu,relu,elu,elu,relu,512,0.2,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,64,32,32,<class 'keras.optimizers.Adam'>,
1861,4,1.9357151985168457,0.20481927692890167,1.9129593740245383,0.22177688777446747,relu,tanh,elu,relu,tanh,512,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,32,256,256,<class 'keras.optimizers.SGD'>,
1300,6,1.9357141256332397,0.20481927692890167,1.9173687538785305,0.21910487115383148,elu,elu,elu,relu,elu,512,0.30000000000000004,,30,uniform,softmax,categorical_crossentropy,3.0000700000000005,32,32,256,<class 'keras.optimizers.SGD'>,
1899,6,1.937508225440979,0.20481927692890167,1.9230478232752584,0.21977287530899048,elu,tanh,tanh,relu,elu,512,0.0,,10,normal,softmax,categorical_crossentropy,7.000030000000001,32,64,128,<class 'keras.optimizers.RMSprop'>,
1355,8,1.9365218877792358,0.20481927692890167,1.9195568171356547,0.21977287530899048,elu,elu,relu,relu,elu,512,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,4.00006,64,64,128,<class 'keras.optimizers.RMSprop'>,
1361,6,1.972459316253662,0.20481927692890167,1.919138724993449,0.21977287530899048,tanh,relu,relu,elu,elu,512,0.0,,30,normal,softmax,categorical_crossentropy,7.000030000000001,128,64,32,<class 'keras.optimizers.RMSprop'>,
1362,11,1.9523478746414185,0.20481927692890167,1.9364116001543237,0.21977287530899048,elu,elu,relu,elu,relu,512,0.0,,30,normal,softmax,categorical_crossentropy,8.000020000000001,32,32,32,<class 'keras.optimizers.RMSprop'>,
1859,4,1.9422021304747188,0.20481927692890167,1.9263942694775487,0.22044087946414948,elu,relu,relu,relu,relu,256,0.1,,30,uniform,softmax,categorical_crossentropy,6.00004,64,256,256,<class 'keras.optimizers.Adam'>,
1860,4,1.9410879702931907,0.20481927692890167,1.91577183642862,0.21977287530899048,tanh,relu,relu,elu,tanh,256,0.2,,20,uniform,softmax,categorical_crossentropy,2.0000800000000005,64,64,256,<class 'keras.optimizers.SGD'>,
1862,7,1.9402284713155296,0.20481927692890167,1.9163558636017457,0.21977287530899048,tanh,tanh,tanh,relu,elu,256,0.1,,20,uniform,softmax,categorical_crossentropy,4.00006,32,256,256,<class 'keras.optimizers.Nadam'>,
1900,2,1.9380961656570435,0.20481927692890167,1.926765976226083,0.21776887774467468,relu,tanh,relu,tanh,tanh,512,0.15000000000000002,,10,normal,softmax,categorical_crossentropy,4.00006,64,32,128,<class 'keras.optimizers.SGD'>,
1358,7,1.941832184791565,0.20481927692890167,1.9163783349908028,0.21977287530899048,relu,tanh,relu,relu,relu,512,0.4,,30,normal,softmax,categorical_crossentropy,8.000020000000001,128,64,64,<class 'keras.optimizers.RMSprop'>,
1884,7,2.897066116333008,0.20481927692890167,3.245959785037146,0.13961255550384521,elu,relu,elu,tanh,tanh,512,0.45,,20,normal,softmax,categorical_crossentropy,7.000030000000001,32,256,256,<class 'keras.optimizers.RMSprop'>,
1309,3,1.9332048754136726,0.20481927692890167,1.912517464790013,0.21977287530899048,elu,tanh,elu,relu,elu,256,0.15000000000000002,,10,normal,softmax,categorical_crossentropy,4.00006,128,128,64,<class 'keras.optimizers.Nadam'>,
1890,2,1.9339126027731532,0.20481927692890167,1.9235066122903615,0.2157648652791977,tanh,elu,relu,relu,tanh,256,0.45,,10,normal,softmax,categorical_crossentropy,8.000020000000001,64,256,32,<class 'keras.optimizers.SGD'>,
1337,2,1.938107565224889,0.20481927692890167,1.9148235356083056,0.21977287530899048,tanh,tanh,tanh,elu,tanh,256,0.0,,10,uniform,softmax,categorical_crossentropy,2.0000800000000005,128,64,256,<class 'keras.optimizers.SGD'>,
1889,2,2.155703544616699,0.20481927692890167,1.9341195802650375,0.1877087503671646,tanh,relu,relu,relu,tanh,512,0.45,,10,uniform,softmax,categorical_crossentropy,3.0000700000000005,64,128,256,<class 'keras.optimizers.Nadam'>,
1876,6,1.936010479927063,0.20481927692890167,1.9197568828930596,0.21843686699867249,tanh,elu,elu,elu,relu,512,0.45,,30,uniform,softmax,categorical_crossentropy,5.000050000000001,128,32,256,<class 'keras.optimizers.SGD'>,
1321,14,1.9376165033823036,0.20481927692890167,1.9237119383866101,0.21977287530899048,relu,elu,elu,tanh,relu,256,0.1,,20,normal,softmax,categorical_crossentropy,6.00004,32,32,64,<class 'keras.optimizers.RMSprop'>,
1323,4,1.9421488046646118,0.20481927692890167,1.9208912878890156,0.21977287530899048,relu,tanh,relu,relu,elu,512,0.0,,20,uniform,softmax,categorical_crossentropy,3.0000700000000005,32,64,256,<class 'keras.optimizers.Nadam'>,
1334,11,2.0764422857139007,0.20481927692890167,2.309709742137728,0.1649966537952423,tanh,tanh,elu,elu,elu,256,0.4,,30,uniform,softmax,categorical_crossentropy,7.000030000000001,32,128,64,<class 'keras.optimizers.Adam'>,
1333,8,2.582787036895752,0.20481927692890167,3.0883893786706205,0.16232465207576752,elu,relu,elu,tanh,tanh,512,0.45,,30,normal,softmax,categorical_crossentropy,5.000050000000001,32,32,32,<class 'keras.optimizers.Nadam'>,
1878,5,1.9340583411565266,0.20481927692890167,1.9073714006719544,0.235136941075325,relu,relu,relu,tanh,tanh,256,0.4,,20,normal,softmax,categorical_crossentropy,9.000010000000001,128,128,64,<class 'keras.optimizers.SGD'>,
1880,12,2.397451400756836,0.20481927692890167,2.2882135333263167,0.1429525762796402,relu,tanh,tanh,tanh,elu,512,0.05,,30,normal,softmax,categorical_crossentropy,4.00006,128,256,32,<class 'keras.optimizers.Nadam'>,
1888,20,1.9449514150619507,0.20481927692890167,1.9377553915292642,0.18704074621200562,relu,elu,elu,elu,tanh,512,0.2,,20,normal,softmax,categorical_crossentropy,0.0001,32,32,64,<class 'keras.optimizers.Adam'>,
1330,3,1.9406457842593212,0.20481927692890167,1.920092123464178,0.21977287530899048,tanh,tanh,elu,relu,relu,256,0.05,,10,uniform,softmax,categorical_crossentropy,9.000010000000001,64,128,64,<class 'keras.optimizers.RMSprop'>,
1326,3,1.9299459352071984,0.20481927692890167,1.9320531354081096,0.2164328694343567,tanh,tanh,relu,relu,elu,256,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,32,64,256,<class 'keras.optimizers.Adam'>,
1885,6,1.9292804041062015,0.20481927692890167,1.911255373027855,0.22044087946414948,elu,relu,tanh,elu,relu,256,0.2,,30,normal,softmax,categorical_crossentropy,1.0000900000000001,64,128,256,<class 'keras.optimizers.SGD'>,
1327,10,1.9417675733566284,0.20481927692890167,1.9164861719371002,0.21977287530899048,relu,elu,elu,elu,relu,512,0.25,,10,normal,softmax,categorical_crossentropy,3.0000700000000005,32,64,64,<class 'keras.optimizers.SGD'>,
1338,8,1.9352582693099976,0.20481927692890167,1.9158747946332118,0.22044087946414948,relu,relu,relu,relu,relu,512,0.2,,30,normal,softmax,categorical_crossentropy,6.00004,64,256,64,<class 'keras.optimizers.SGD'>,
1350,3,1.9342260360717773,0.20481927692890167,1.9089591609054035,0.21977287530899048,elu,relu,tanh,relu,elu,512,0.0,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,64,128,128,<class 'keras.optimizers.SGD'>,
1339,4,1.9440363645553589,0.20481927692890167,1.9206472873369216,0.21977287530899048,elu,relu,relu,relu,elu,256,0.35000000000000003,,20,normal,softmax,categorical_crossentropy,9.000010000000001,64,32,128,<class 'keras.optimizers.RMSprop'>,
1342,4,1.9349392652511597,0.20481927692890167,1.9188986371657653,0.21843686699867249,tanh,relu,relu,tanh,tanh,512,0.45,,10,uniform,softmax,categorical_crossentropy,9.000010000000001,64,256,32,<class 'keras.optimizers.SGD'>,
1310,10,1.9335325956344604,0.20481927692890167,1.9186946250791939,0.22110888361930847,tanh,elu,tanh,relu,elu,512,0.2,,20,normal,softmax,categorical_crossentropy,1.0000900000000001,32,32,32,<class 'keras.optimizers.SGD'>,
1896,5,1.9317448139190674,0.20481927692890167,1.925245060391958,0.2157648652791977,relu,relu,relu,tanh,tanh,512,0.4,,20,normal,softmax,categorical_crossentropy,5.000050000000001,64,64,32,<class 'keras.optimizers.SGD'>,
1867,5,1.9400904614283856,0.20481927692890167,1.918858831376335,0.21977287530899048,tanh,relu,tanh,relu,elu,256,0.05,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,32,128,128,<class 'keras.optimizers.RMSprop'>,
1895,12,1.9445107868876323,0.20481927692890167,2.4616368823475097,0.15764863789081573,tanh,relu,tanh,elu,elu,256,0.4,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,64,256,256,<class 'keras.optimizers.RMSprop'>,
1349,10,1.9351910304831692,0.20481927692890167,1.9205557340451216,0.22044087946414948,elu,tanh,relu,tanh,relu,256,0.05,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,64,256,32,<class 'keras.optimizers.Adam'>,
1348,20,1.937252402305603,0.20481927692890167,1.9322333367729314,0.22044087946414948,elu,tanh,tanh,elu,relu,512,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,7.000030000000001,64,128,128,<class 'keras.optimizers.RMSprop'>,
1313,4,2.0059613291039526,0.20481927692890167,2.557300101938292,0.15230460464954376,tanh,elu,elu,tanh,elu,256,0.45,,10,normal,softmax,categorical_crossentropy,9.000010000000001,32,128,256,<class 'keras.optimizers.Nadam'>,
1329,4,3.066935733618985,0.20481927692890167,2.760090713908693,0.15564462542533875,relu,tanh,tanh,tanh,tanh,256,0.45,,10,normal,softmax,categorical_crossentropy,5.000050000000001,64,64,128,<class 'keras.optimizers.Nadam'>,
1871,3,1.9404252925551082,0.20481927692890167,1.9166243817699538,0.23046092689037323,tanh,relu,relu,relu,relu,256,0.15000000000000002,,10,normal,softmax,categorical_crossentropy,4.00006,64,256,256,<class 'keras.optimizers.Adam'>,
1345,20,1.9290025234222412,0.20481927692890167,1.9145880795831114,0.21977287530899048,elu,tanh,relu,tanh,elu,512,0.1,,20,uniform,softmax,categorical_crossentropy,1.0000900000000001,128,32,64,<class 'keras.optimizers.SGD'>,
1314,18,2.67596435546875,0.20481927692890167,3.0042794199888117,0.1690046787261963,relu,tanh,tanh,tanh,elu,512,0.1,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,128,256,32,<class 'keras.optimizers.RMSprop'>,
1872,10,1.9441399574279785,0.20481927692890167,1.9311166581266628,0.21977287530899048,relu,relu,relu,tanh,elu,512,0.1,,30,normal,softmax,categorical_crossentropy,6.00004,64,32,128,<class 'keras.optimizers.Adam'>,
1873,12,1.9437081315910003,0.20481927692890167,1.9219915403392844,0.21977287530899048,tanh,relu,elu,tanh,relu,256,0.35000000000000003,,20,normal,softmax,categorical_crossentropy,9.000010000000001,32,64,256,<class 'keras.optimizers.Adam'>,
1344,4,1.944060068532645,0.20481927692890167,1.9193244218507766,0.21843686699867249,tanh,elu,relu,elu,relu,256,0.2,,20,uniform,softmax,categorical_crossentropy,6.00004,32,32,32,<class 'keras.optimizers.RMSprop'>,
1343,3,1.9347777366638184,0.20481927692890167,1.9223226857487965,0.22044087946414948,tanh,relu,relu,tanh,relu,512,0.4,,10,normal,softmax,categorical_crossentropy,7.000030000000001,128,128,256,<class 'keras.optimizers.SGD'>,
1341,5,1.9361121654510498,0.20481927692890167,1.9192206753677898,0.22444890439510345,elu,relu,relu,elu,tanh,512,0.45,,10,normal,softmax,categorical_crossentropy,2.0000800000000005,128,64,256,<class 'keras.optimizers.SGD'>,
1637,3,1.938552872244134,0.20481927692890167,1.9246049450490184,0.21977287530899048,tanh,tanh,relu,relu,relu,256,0.45,,10,uniform,softmax,categorical_crossentropy,6.00004,32,256,128,<class 'keras.optimizers.Nadam'>,
1265,7,3.275160074234009,0.20481927692890167,2.986022183476246,0.17234468460083008,tanh,elu,relu,relu,tanh,512,0.05,,10,uniform,softmax,categorical_crossentropy,8.000020000000001,128,256,128,<class 'keras.optimizers.Nadam'>,
1905,7,1.9436208009719849,0.20481927692890167,1.9203126957676135,0.21977287530899048,relu,elu,tanh,relu,relu,512,0.30000000000000004,,30,normal,softmax,categorical_crossentropy,8.000020000000001,64,128,64,<class 'keras.optimizers.Nadam'>,
1979,2,1.9345378875732422,0.20481927692890167,1.9258175834306654,0.21977287530899048,elu,elu,relu,tanh,elu,512,0.15000000000000002,,10,uniform,softmax,categorical_crossentropy,6.00004,64,64,32,<class 'keras.optimizers.SGD'>,
1192,7,2.761247396469116,0.20481927692890167,2.588179771471756,0.1189044788479805,tanh,elu,elu,elu,tanh,512,0.30000000000000004,,10,normal,softmax,categorical_crossentropy,4.00006,64,256,256,<class 'keras.optimizers.Adam'>,
1976,7,1.9391494989395142,0.20481927692890167,1.9201206324812405,0.21977287530899048,tanh,tanh,tanh,relu,relu,512,0.30000000000000004,,20,uniform,softmax,categorical_crossentropy,7.000030000000001,64,32,128,<class 'keras.optimizers.RMSprop'>,
1193,7,1.9434704708765789,0.20481927692890167,1.9187800425565793,0.21977287530899048,elu,elu,elu,relu,relu,256,0.2,,30,uniform,softmax,categorical_crossentropy,6.00004,128,256,32,<class 'keras.optimizers.Nadam'>,
1194,13,2.0590546404022767,0.20481927692890167,2.238721650683569,0.15764863789081573,relu,tanh,tanh,tanh,elu,256,0.25,,30,normal,softmax,categorical_crossentropy,6.00004,128,256,64,<class 'keras.optimizers.Adam'>,
1975,9,4.919314861297607,0.20481927692890167,4.071716129580735,0.13092851638793945,tanh,elu,relu,elu,tanh,512,0.05,,20,normal,softmax,categorical_crossentropy,9.000010000000001,128,64,32,<class 'keras.optimizers.Nadam'>,
1195,11,1.9299226999282837,0.20481927692890167,1.906303481014076,0.22778891026973724,elu,tanh,elu,relu,elu,512,0.25,,20,uniform,softmax,categorical_crossentropy,7.000030000000001,128,32,64,<class 'keras.optimizers.SGD'>,
1196,12,2.338807150063266,0.20481927692890167,4.724768416596478,0.1436205804347992,elu,tanh,tanh,elu,elu,256,0.25,,20,normal,softmax,categorical_crossentropy,7.000030000000001,32,128,256,<class 'keras.optimizers.Nadam'>,
1973,6,1.9359233379364014,0.20481927692890167,1.908348122834363,0.22177688777446747,tanh,relu,relu,relu,relu,512,0.2,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,32,32,64,<class 'keras.optimizers.SGD'>,
1972,6,1.933251976966858,0.20481927692890167,1.9278611223460358,0.21977287530899048,elu,tanh,elu,relu,elu,512,0.2,,10,normal,softmax,categorical_crossentropy,4.00006,64,32,64,<class 'keras.optimizers.Nadam'>,
1199,5,3.0491668124754265,0.20481927692890167,3.1764812588930607,0.1636606603860855,relu,relu,tanh,elu,tanh,256,0.4,,20,normal,softmax,categorical_crossentropy,6.00004,64,64,128,<class 'keras.optimizers.Nadam'>,
1200,17,1.9302193994024193,0.20481927692890167,1.9300672679084416,0.20841683447360992,tanh,relu,elu,elu,relu,256,0.15000000000000002,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,128,256,128,<class 'keras.optimizers.Nadam'>,
1201,6,1.9324814081192017,0.20481927692890167,1.9164505837038508,0.22044087946414948,relu,relu,elu,relu,tanh,512,0.1,,10,normal,softmax,categorical_crossentropy,2.0000800000000005,64,32,32,<class 'keras.optimizers.SGD'>,
1203,22,1.9397679567337036,0.20481927692890167,1.919898975110484,0.21977287530899048,tanh,elu,tanh,tanh,relu,512,0.4,,30,normal,softmax,categorical_crossentropy,8.000020000000001,32,128,128,<class 'keras.optimizers.Nadam'>,
1966,6,1.9368311185913392,0.20481927692890167,1.9391756275931278,0.17501670122146606,relu,elu,tanh,tanh,relu,256,0.15000000000000002,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,128,64,64,<class 'keras.optimizers.RMSprop'>,
